bench\framework,numba_mlir,numba,numba_replace_parfor,numpy
polybench.linear_algebra.kernels.mvt["paper"],0.7598043360048905,0.1987853159662336,0.19877621356863528,0.1990069419844076
polybench.linear_algebra.solvers.cholesky["S"],0.013370676548220217,0.33321158797480166,None,0.006946717010578141
polybench.linear_algebra.solvers.cholesky["M"],0.16219296143390238,2.9529097189661115,0.17177574103698134,0.061789869505446404
polybench.linear_algebra.solvers.cholesky["paper"],8.815280609938782,None,8.76509185245959,2.8136147299665026
polybench.linear_algebra.solvers.cholesky2["S"],0.0010643442331526715,None,None,None
polybench.linear_algebra.solvers.cholesky2["M"],0.03379724849946797,None,None,None
polybench.linear_algebra.solvers.cholesky2["paper"],0.025640454958193004,None,None,None
polybench.linear_algebra.solvers.durbin["S"],0.01312042458448559,0.1305616315221414,None,0.004659066170764467
polybench.linear_algebra.solvers.durbin["M"],0.11653995153028518,0.7644848944037221,None,0.05057821504306048
polybench.linear_algebra.solvers.durbin["paper"],0.4667824194766581,1.9055242075119168,None,0.2801008645328693
polybench.linear_algebra.solvers.gramschmidt["S"],0.013946347986347973,0.2369770414661616,0.014715988014359027,0.004451149162681153
polybench.linear_algebra.solvers.gramschmidt["M"],0.1599301469977945,2.1214046205277555,0.16959979000966996,0.05006468354258686
polybench.linear_algebra.solvers.gramschmidt["paper"],0.1794302499620244,2.603303882002365,0.188667043519672,0.06219077593414113
polybench.linear_algebra.solvers.lu["S"],0.02169888245407492,None,None,0.004613605172683796
polybench.linear_algebra.solvers.lu["M"],0.5009500414598733,None,None,0.06266037450404838
polybench.linear_algebra.solvers.lu["paper"],None,2.2272956449887715,2.2190477424883284,6.695923227467574
polybench.linear_algebra.solvers.ludcmp["S"],0.022499833081383258,None,None,0.0047500861692242324
polybench.linear_algebra.solvers.ludcmp["M"],0.5077662055264227,None,None,0.063047728035599
polybench.linear_algebra.solvers.ludcmp["paper"],None,2.217504199477844,2.2331068219500594,6.794206236954778
polybench.linear_algebra.solvers.trisolv["S"],0.018828544998541474,0.00040390436770394446,0.00039610640184643364,0.0029329062526812777
polybench.linear_algebra.solvers.trisolv["M"],0.060032636974938214,0.005740834487369284,0.005730519216740504,0.012119979539420456
polybench.linear_algebra.solvers.trisolv["paper"],0.2967740945168771,0.05617856851313263,0.05619839794235304,0.07898774050408974
polybench.medley.deriche["S"],0.009513921046163887,0.07854849344585091,0.005212326010223478,0.006357069738442078
polybench.medley.deriche["M"],0.0631172065041028,0.30516457703197375,0.035078780027106404,0.053248408541549
polybench.medley.deriche["paper"],0.9160107810166664,0.7282977974391542,0.6563602549722418,1.667648837028537
polybench.medley.floyd_warshall["S"],0.001698407082585618,0.003634456991373251,0.0017410042540480695,0.0037342695286497474
polybench.medley.floyd_warshall["M"],0.00559659325517714,0.01134609803557396,0.006187848484842107,0.04243215103633702
polybench.medley.floyd_warshall["paper"],1.7985812525148503,2.8666153170051984,1.7893953355378471,None
polybench.medley.nussinov["S"],2.9080132085327355e-05,3.357665035961236e-05,3.165281643536524e-05,0.005508400499820709
polybench.medley.nussinov["M"],0.00016431383273536056,0.0001852291221567021,0.0001901396634903821,0.05006807850440964
polybench.medley.nussinov["paper"],0.01795725349802524,0.023078833997715265,0.02312016551150009,7.35268949548481
polybench.stencils.adi["S"],0.057028670446015894,0.3889244275051169,0.022280020988546312,0.009855320007773116
polybench.stencils.adi["M"],0.5021473139640875,3.0871811835095286,0.19659896148368716,0.09048937947954983
polybench.stencils.adi["paper"],2.5076213125139475,None,0.9685932330321521,0.45407629350665957
polybench.stencils.fdtd_2d["S"],0.02883550093974918,0.005184511770494282,0.0029967990121804178,0.004646135009049127
polybench.stencils.fdtd_2d["M"],0.32881730201188475,0.03266660851659253,0.021364222571719438,0.07577753602527082
polybench.stencils.fdtd_2d["paper"],27.31104833999416,1.107564761012327,0.6820139624760486,6.908652278478257
polybench.stencils.heat_3d["S"],0.002559437998570502,0.003114257619017735,0.002210513688623905,0.004827696830034256
polybench.stencils.heat_3d["M"],0.009756056766491383,0.012483500002417713,0.008508165512466803,0.047448396508116275
polybench.stencils.heat_3d["paper"],5.343361830513459,2.985457306029275,3.2073480800027028,None
polybench.stencils.jacobi_1d["S"],0.019998945470433682,0.1574694894370623,0.013157243025489151,0.006553574261488393
polybench.stencils.jacobi_1d["M"],0.13433740445179865,0.12202197749866173,0.08494314551353455,0.05967978702392429
polybench.stencils.jacobi_1d["paper"],0.3038003654801287,0.21388473798288032,0.1765997884212993,0.19242235348792747
polybench.stencils.jacobi_2d["S"],0.004245331336278468,0.005893543246202171,0.003423457674216479,0.004439700491881619
polybench.stencils.jacobi_2d["M"],0.025066829519346356,0.02375075005693361,0.015107120969332755,0.06634630303597078
polybench.stencils.jacobi_2d["paper"],None,None,None,None
polybench.stencils.seidel_2d["S"],0.0026772744895424694,0.04407652746886015,0.0028890808898722753,0.00662936273147352
polybench.stencils.seidel_2d["M"],0.009453503997065127,0.18136703950585797,0.010379555256804451,0.05018422397552058
polybench.stencils.seidel_2d["paper"],0.3515936294570565,None,0.36859608098166063,5.595897850522306
